key,Bulk 1,Bulk 2,Bulk 3,Bulk 4,Bulk 5,Bulk 6,Bulk 7,Bulk 8,Bulk 9,Bulk 10,Bulk 11,Bulk 12,Bulk 13,Bulk 14,Bulk 15
2769,,,,2019-08-15 23:59:30,,,,,,,,2019-08-15 23:52:37,,2019-08-15 23:52:37,2019-08-15 23:52:37
2770,,,,,,,,,,2019-08-16 00:43:10,,2019-08-16 00:30:53,,2019-08-16 00:30:53,2019-08-16 00:30:53
2771,,,,2019-08-16 01:25:16,,,,,,,,2019-08-16 01:19:46,,2019-08-16 01:19:46,2019-08-16 01:19:46
2772,,,,2019-08-16 01:56:23,,,,,,2019-08-16 01:56:23,,2019-08-16 01:50:21,,2019-08-16 01:50:21,2019-08-16 01:50:21
2773,,,,,,,,,,2019-08-16 02:24:26,,2019-08-16 02:18:53,,2019-08-16 02:18:53,2019-08-16 02:18:53
2774,,,,,,,,,,2019-08-16 03:05:53,,2019-08-16 02:57:33,,2019-08-16 02:57:33,2019-08-16 02:57:33
2775,,,,,,,,,,2019-08-16 03:32:08,,2019-08-16 03:26:37,,2019-08-16 03:26:38,2019-08-16 03:26:37
2776,,,,2019-08-16 04:08:21,,,,,,,,2019-08-16 04:01:16,,2019-08-16 04:01:16,2019-08-16 04:01:16
2777,,,,2019-08-16 04:35:16,,,,,,,,,,2019-08-16 04:30:34,2019-08-16 04:30:34
2778,,,,,,2019-08-16 06:01:11,,,,,,,,2019-08-16 05:56:27,2019-08-16 05:56:27
2779,,,,,,2019-08-16 07:38:43,,,,,,,,2019-08-16 07:32:13,2019-08-16 07:32:13
2780,,,,,,,,,,,,2019-08-16 08:14:50,,2019-08-16 08:14:50,2019-08-16 08:14:50
2781,,,,,,2019-08-16 09:30:10,,,,,2019-08-16 09:30:11,2019-08-16 09:20:51,,2019-08-16 09:20:52,2019-08-16 09:20:51
2782,,,,,,,,,,,2019-08-16 11:10:04,2019-08-16 11:02:04,,2019-08-16 11:02:04,2019-08-16 11:02:04
2783,,,2019-08-16 10:33:25,,,2019-08-16 10:33:25,,,,,,2019-08-16 10:27:59,,2019-08-16 10:27:59,2019-08-16 10:27:59
2784,,,,,,2019-08-16 11:41:20,,,,,2019-08-16 11:41:20,2019-08-16 11:30:05,,2019-08-16 11:30:05,2019-08-16 11:30:05
2785,,,,,,2019-08-16 12:14:46,,,,,,2019-08-16 12:10:42,,2019-08-16 12:10:42,2019-08-16 12:10:41
2786,,,2019-08-16 13:08:24,,,,,,,,,2019-08-16 12:56:59,,2019-08-16 12:56:59,2019-08-16 12:56:59
2787,,,2019-08-16 13:45:17,,,,,,,,,2019-08-16 13:35:56,,2019-08-16 13:35:56,2019-08-16 13:35:55
2788,,,,,,,,,,,,2019-08-16 14:22:56,,2019-08-16 14:22:56,
2789,,,,,,,,,,,,2019-08-16 15:05:26,,2019-08-16 15:05:26,
2790,,,,,,,,,,,,2019-08-16 15:45:51,,2019-08-16 15:45:51,
2791,,,,,,,,,,,,2019-08-16 16:31:50,,2019-08-16 16:31:50,
2792,,,,,,,,,,,,2019-08-16 16:52:17,,2019-08-16 16:52:17,
2793,2019-08-16 19:40:51,,,2019-08-16 19:53:25,,,,,,,,2019-08-16 19:38:51,,2019-08-16 19:38:51,2019-08-16 19:38:51
2794,,,,2019-08-16 20:54:58,,,,,,,,,,2019-08-16 20:39:31,
2795,,,,,,2019-08-16 21:37:45,,,,,,,,,
2796,,,,2019-08-16 22:14:12,,,,,,,,,,,
2797,,,,2019-08-16 23:04:42,,,,,,,,,,,
2798,,,,2019-08-17 00:09:37,,,,,,,,2019-08-16 23:48:33,,2019-08-16 23:48:33,2019-08-16 23:48:33
2799,,,,2019-08-17 00:56:23,,,,,,,,2019-08-17 00:45:32,,2019-08-17 00:45:32,2019-08-17 00:45:32
2800,,,,2019-08-17 02:03:58,,,,,,,,2019-08-17 01:55:31,,2019-08-17 01:55:31,2019-08-17 01:55:31
2801,,,,2019-08-17 02:36:27,,,,,,,,2019-08-17 02:28:00,,2019-08-17 02:28:01,2019-08-17 02:28:00
2802,,,,2019-08-17 03:16:47,,,,,,,,2019-08-17 03:10:47,,2019-08-17 03:10:47,2019-08-17 03:10:47
2803,,,,2019-08-17 03:50:26,,,,,,,,2019-08-17 03:43:48,,2019-08-17 03:43:48,2019-08-17 03:43:48
2804,,,2019-08-17 05:02:47,,,2019-08-17 04:44:35,,,,,2019-08-17 04:44:35,2019-08-17 04:31:33,,2019-08-17 04:31:33,2019-08-17 04:31:33
2805,,,,2019-08-17 06:16:33,,,,,,,,2019-08-17 06:08:55,,2019-08-17 06:08:55,2019-08-17 06:08:55
2806,,,,2019-08-17 06:52:40,,,,,,,,2019-08-17 06:36:57,,2019-08-17 06:36:57,2019-08-17 06:36:57
2807,,,,2019-08-17 07:37:59,,,,,,,,2019-08-17 07:31:53,,2019-08-17 07:31:53,2019-08-17 07:31:53
2808,,,,2019-08-17 08:25:44,,,,,,,,2019-08-17 08:11:09,,2019-08-17 08:11:09,2019-08-17 08:11:09
2809,,,,2019-08-17 09:17:06,,,,,,,,2019-08-17 09:08:13,,2019-08-17 09:08:13,2019-08-17 09:08:13
2810,,,,2019-08-17 10:04:58,,,,,,,,2019-08-17 09:49:48,,2019-08-17 09:49:48,2019-08-17 09:49:48
2811,,,,2019-08-17 10:48:08,,,,,,,,2019-08-17 10:43:29,,2019-08-17 10:43:29,2019-08-17 10:43:29
2812,,,,2019-08-17 11:13:19,,,,,,,,,,,
2813,,,,2019-08-17 12:00:24,,,,,,,,2019-08-17 11:53:30,,2019-08-17 11:53:30,2019-08-17 11:53:30
2814,,,,,,,,,,,,2019-08-17 14:26:23,,2019-08-17 14:26:23,
2815,,,,,,,,,,,,2019-08-17 15:18:53,,2019-08-17 15:18:53,
2817,,,,,,,,,,,,2019-08-17 16:48:23,,2019-08-17 16:48:24,2019-08-17 16:48:23
2818,,,2019-08-17 17:53:33,,,,,,,,,2019-08-17 17:42:53,,2019-08-17 17:42:53,2019-08-17 17:42:53
2819,,,,,,,,,,,,2019-08-17 18:17:44,,2019-08-17 18:17:44,2019-08-17 18:17:44
2820,,,2019-08-17 18:40:17,,,,,,,,,2019-08-17 18:32:34,2019-08-17 18:32:34,,2019-08-17 18:32:34
2822,,,2019-08-17 20:09:49,,,,,,,,,,,,
2823,,,2019-08-17 20:43:53,,,,,,,,,2019-08-17 20:38:08,,2019-08-17 20:38:08,2019-08-17 20:38:08
2824,,,2019-08-17 21:19:40,,,,,,,,,,,,
2825,,,,,,2019-08-17 22:18:36,,,,,,2019-08-17 22:03:11,,2019-08-17 22:03:11,2019-08-17 22:03:11
2826,,,,,,,,,,,2019-08-17 23:10:57,2019-08-17 22:56:47,,2019-08-17 22:56:47,2019-08-17 22:56:47
2827,,,,,,2019-08-17 23:51:39,,,,,2019-08-17 23:51:39,2019-08-17 23:45:48,,2019-08-17 23:45:48,2019-08-17 23:45:48
2828,,,,,,2019-08-18 01:16:33,,,,,,2019-08-18 01:02:19,,2019-08-18 01:02:19,2019-08-18 01:02:19
2829,,,,2019-08-18 03:20:32,,,,,,,,2019-08-18 02:24:29,,2019-08-18 02:24:29,2019-08-18 02:24:29
2830,,,2019-08-18 03:52:30,,,,,,,,,2019-08-18 03:44:19,,2019-08-18 03:44:19,2019-08-18 03:44:19
2831,,,2019-08-18 04:21:52,,,,,,,,,2019-08-18 04:17:23,,2019-08-18 04:17:23,2019-08-18 04:17:23
2832,,,2019-08-18 04:50:47,,,,,,,,,2019-08-18 04:43:11,,2019-08-18 04:43:11,2019-08-18 04:43:11
2833,,,2019-08-18 05:19:44,2019-08-18 05:31:59,,,,,,,,2019-08-18 05:15:21,,2019-08-18 05:15:21,2019-08-18 05:15:21
2834,,,2019-08-18 05:50:48,,,,,,,,,2019-08-18 05:43:34,,2019-08-18 05:43:34,2019-08-18 05:43:34
2835,,,2019-08-18 06:26:40,,,,,,,,,2019-08-18 06:21:03,,2019-08-18 06:21:03,2019-08-18 06:21:03
2836,,,2019-08-18 07:35:50,,,,,,,,,2019-08-18 06:56:29,,2019-08-18 06:56:29,2019-08-18 06:56:29
2837,,,2019-08-18 08:15:45,,,,,,,,,2019-08-18 08:05:51,,2019-08-18 08:05:51,2019-08-18 08:05:51
2838,,,,2019-08-18 08:48:09,,,,,,,,2019-08-18 08:42:24,,2019-08-18 08:42:24,2019-08-18 08:42:24
2839,,,,2019-08-18 09:25:20,,,,,,,,2019-08-18 09:18:46,,2019-08-18 09:18:46,2019-08-18 09:18:46
2840,,,,2019-08-18 09:55:46,,,,,,,,,,2019-08-18 09:48:59,2019-08-18 09:48:59
2841,,,,2019-08-18 10:36:37,,,,,,,,,,,
2842,,,2019-08-18 11:17:32,2019-08-18 11:17:32,,,,,,,,,,2019-08-18 11:09:14,2019-08-18 11:09:14
2843,,,,,,2019-08-18 12:46:23,,,,,,,,2019-08-18 12:31:49,
2844,,,,,,2019-08-18 13:24:08,,,,,,2019-08-18 13:16:26,,2019-08-18 13:16:26,2019-08-18 13:16:26
2845,,,,,,2019-08-18 14:57:29,,,,,,2019-08-18 14:24:38,,2019-08-18 14:24:38,2019-08-18 14:24:38
2846,,,,,,,,,,,,2019-08-18 15:25:29,,2019-08-18 15:25:29,
2847,,,,,,,,,,,,2019-08-18 16:10:40,,2019-08-18 16:10:40,
2848,,,,,,,,,,,,2019-08-18 17:02:10,,2019-08-18 17:02:10,
2849,,,,,,,,,,,,2019-08-18 17:37:57,,2019-08-18 17:37:57,
2850,,,,,,,,,,,,,,2019-08-18 18:21:20,
2851,,,2019-08-18 19:26:12,,,,,,,,,2019-08-18 19:21:59,,2019-08-18 19:18:46,
2852,,,2019-08-18 20:25:11,,,,,,,,,,,2019-08-18 20:11:15,
2853,,,,,,,,,,,,2019-08-18 20:57:50,,2019-08-18 20:57:50,2019-08-18 21:00:40
2854,2019-08-18 22:05:13,,,,,,,,,,,2019-08-18 22:02:27,,2019-08-18 22:02:27,2019-08-18 22:02:27
2855,,,,2019-08-18 23:28:57,,,,,,,,2019-08-18 23:15:15,,2019-08-18 23:15:15,2019-08-18 23:15:15
2856,,,,,,,,,,,,2019-08-19 00:29:42,,2019-08-19 00:29:42,2019-08-19 00:29:41
2857,,,,2019-08-19 01:34:33,,,,,,,,2019-08-19 01:24:12,,2019-08-19 01:24:12,2019-08-19 01:24:12
2858,,,,,,2019-08-19 03:39:01,,,,,,2019-08-19 03:10:18,,2019-08-19 03:02:25,2019-08-19 03:10:18
2859,,,,,,2019-08-19 04:49:59,,,,,,2019-08-19 04:25:21,,2019-08-19 04:25:21,2019-08-19 04:25:21
2860,,,,,,2019-08-19 05:47:10,,,,,,2019-08-19 05:32:59,,2019-08-19 05:32:59,2019-08-19 05:32:59
2861,,,2019-08-19 06:44:11,,,2019-08-19 06:44:11,,,,,,2019-08-19 06:33:08,,2019-08-19 06:33:08,2019-08-19 06:33:08
2862,,,,,,2019-08-19 07:43:27,,,,,,,,2019-08-19 07:38:28,2019-08-19 07:38:28
2864,,,,,,2019-08-19 08:51:08,,,,,,2019-08-19 08:40:00,,2019-08-19 08:40:00,2019-08-19 08:39:59
2865,,,,,,,,,,,,,,2019-08-19 09:13:03,
2866,,,,,,,,,,,,2019-08-19 09:46:27,,2019-08-19 09:46:27,2019-08-19 09:46:27
2867,,,,,,,,,,,2019-08-19 10:13:53,,,2019-08-19 10:07:06,
2868,,,,,,2019-08-19 10:49:26,,,,,2019-08-19 10:49:26,2019-08-19 10:44:03,,2019-08-19 10:40:28,
2869,,,2019-08-19 11:16:22,,,,,,,,,,,,
2870,,,,,,2019-08-19 11:51:45,,,,,2019-08-19 11:51:45,2019-08-19 11:43:56,,2019-08-19 11:41:25,2019-08-19 11:43:56
2871,,,,,,,,,,,,2019-08-19 14:53:22,,2019-08-19 14:53:22,
2872,,,,,,,,,,,,2019-08-19 15:43:28,,2019-08-19 15:43:28,
2873,,,,,,,,,,,,2019-08-19 16:21:04,,2019-08-19 16:21:04,
2874,,,,,,,,,,,,2019-08-19 16:57:20,,2019-08-19 16:57:20,
2875,,,,,,,,,,,,2019-08-19 17:33:07,,2019-08-19 17:33:07,
2876,,,,,,,,,,,,2019-08-19 18:09:55,,2019-08-19 18:09:55,
2877,,,2019-08-19 18:58:29,,2019-08-19 18:58:29,2019-08-19 18:58:28,,,,,,,,2019-08-19 18:48:25,
2878,2019-08-19 20:33:35,,,,,2019-08-19 20:49:03,,,,,2019-08-19 20:49:03,2019-08-19 20:30:34,,2019-08-19 20:28:09,
2879,,,,,,2019-08-19 21:43:59,,,,,,,,2019-08-19 21:22:04,
2880,,,2019-08-19 22:55:56,,,,,,,,,,,2019-08-19 22:40:22,
2881,,,2019-08-19 23:31:37,,,,,,,,,,,2019-08-19 23:26:13,
2882,,,,,,,,,,,,2019-08-20 00:09:18,,2019-08-20 00:09:18,2019-08-20 00:09:18
2883,,,,,,,,,,,,2019-08-20 00:41:15,,2019-08-20 00:41:15,2019-08-20 00:41:15
2885,,,2019-08-20 02:12:54,,,,,,,,,2019-08-20 02:09:00,,2019-08-20 02:09:00,2019-08-20 02:09:00
2886,,,2019-08-20 02:54:47,,,2019-08-20 02:54:47,,,,,,2019-08-20 02:48:38,,2019-08-20 02:48:38,2019-08-20 02:48:38
2887,2019-08-20 04:06:08,,2019-08-20 04:11:08,,,2019-08-20 04:11:08,,,,,,2019-08-20 04:06:08,,2019-08-20 04:06:08,2019-08-20 04:06:08
2888,,,2019-08-20 05:02:41,2019-08-20 05:25:59,,,,,,,,2019-08-20 04:55:49,,2019-08-20 04:55:49,2019-08-20 04:55:49
2889,,,2019-08-20 05:48:38,,,,,,,,,2019-08-20 05:44:43,,2019-08-20 05:44:43,2019-08-20 05:44:43
2890,,,2019-08-20 06:35:11,,,2019-08-20 06:50:17,,,,,,2019-08-20 06:22:06,,2019-08-20 06:22:06,2019-08-20 06:22:06
2892,,,,,,,,,,,,2019-08-20 07:13:06,,2019-08-20 07:13:07,2019-08-20 07:13:06
2893,,,,,,,,,,,,2019-08-20 08:17:08,,2019-08-20 08:17:08,2019-08-20 08:17:08
2894,,,,,,,,,,,,2019-08-20 09:20:32,,2019-08-20 09:20:32,2019-08-20 09:20:32
2895,,,,,,,,,,,,2019-08-20 10:07:08,,2019-08-20 10:07:08,2019-08-20 10:07:08
2896,,,2019-08-20 10:51:41,,,,,,,,,2019-08-20 10:43:10,,2019-08-20 10:43:10,2019-08-20 10:43:10
2897,,,2019-08-20 11:43:06,,,,,,,,,2019-08-20 11:34:49,,2019-08-20 11:34:49,2019-08-20 11:34:49
2898,,,2019-08-20 12:23:05,2019-08-20 12:23:05,,,,,,,,2019-08-20 12:07:55,,2019-08-20 12:07:55,2019-08-20 12:07:55
2899,,,2019-08-20 13:15:52,,,,,,,,,2019-08-20 12:49:37,,2019-08-20 12:49:37,2019-08-20 12:49:36
2900,,,,2019-08-20 14:14:18,,,,,,,,2019-08-20 14:03:29,,2019-08-20 14:03:29,2019-08-20 14:03:29
2901,,,2019-08-20 20:16:38,,,,,,,,,2019-08-20 19:05:42,,2019-08-20 19:05:42,2019-08-20 19:05:42
2902,,,2019-08-20 19:47:11,,,,,,,,,2019-08-20 19:40:01,,2019-08-20 19:40:01,2019-08-20 19:40:01
2903,,,2019-08-20 21:32:24,,,,,,,,,2019-08-20 21:25:17,,2019-08-20 21:25:17,2019-08-20 21:25:17
2904,,,2019-08-20 22:03:15,,,,,,,,,2019-08-20 21:57:38,,2019-08-20 21:57:38,2019-08-20 21:57:38
2905,2019-08-20 22:27:31,,2019-08-20 22:48:44,,,,,,,,,2019-08-20 22:27:31,,2019-08-20 22:27:31,
2906,,,2019-08-20 23:34:54,,,,,,,,,2019-08-20 23:13:04,,2019-08-20 23:13:04,2019-08-20 23:13:04
2907,,,,,,,,,,,,2019-08-20 23:47:46,,2019-08-20 23:47:46,2019-08-20 23:47:46
2908,,,,,,,,,,,,2019-08-21 00:09:13,,2019-08-21 00:09:13,2019-08-21 00:09:13
2909,,,,,,,,,,,,2019-08-21 00:57:13,,2019-08-21 00:57:13,2019-08-21 00:57:13
2910,,,,,,,,,,,,2019-08-21 01:52:50,,2019-08-21 01:52:50,
2911,,,,,,,,,,,,2019-08-21 03:18:45,,2019-08-21 03:18:45,
2912,,,2019-08-21 04:35:16,,,,,,,,,2019-08-21 04:21:59,,2019-08-21 04:21:59,
2913,,,,,,,,,,,,2019-08-21 05:24:35,,2019-08-21 05:24:35,
2914,,,2019-08-21 06:11:55,,,,,,,,,2019-08-21 06:07:32,,2019-08-21 06:07:32,2019-08-21 06:07:32
2915,,,,,,2019-08-21 07:34:27,,,,,,,,2019-08-21 06:41:31,
2916,,,,,,,,,,2019-08-21 07:50:54,,2019-08-21 07:35:23,2019-08-21 07:35:23,,2019-08-21 07:35:23
2917,,,,2019-08-21 09:22:57,,,,,,,,2019-08-21 08:14:28,,2019-08-21 07:57:29,
2918,,,,2019-08-21 10:02:29,,,,,,,,2019-08-21 09:53:18,,2019-08-21 09:53:18,2019-08-21 09:53:18
2919,,,,2019-08-21 10:27:15,,,,,,,,2019-08-21 10:18:56,,2019-08-21 10:18:56,2019-08-21 10:18:56
2920,,,2019-08-21 11:05:51,,,,,,,,,2019-08-21 10:59:53,,2019-08-21 10:59:53,2019-08-21 10:59:53
2921,,,2019-08-21 11:38:00,,,,,,,,,2019-08-21 11:30:34,,2019-08-21 11:30:34,2019-08-21 11:30:34
2922,,,,2019-08-21 12:18:51,,,,,,,,2019-08-21 12:12:16,,2019-08-21 12:12:16,2019-08-21 12:12:16
2923,,,,2019-08-21 12:52:32,,,,,,,,2019-08-21 12:48:13,,2019-08-21 12:48:14,2019-08-21 12:48:13
2924,,,,2019-08-21 13:39:28,,,,,,,,2019-08-21 13:29:44,,2019-08-21 13:29:44,2019-08-21 13:29:44
2925,,,,2019-08-21 14:16:31,,,,,,,,2019-08-21 14:04:59,,2019-08-21 14:04:59,2019-08-21 14:04:59
2926,,,2019-08-21 14:56:44,,,,,,,,,2019-08-21 14:45:46,,2019-08-21 14:45:46,2019-08-21 14:45:46
2927,,,2019-08-21 15:37:35,,,2019-08-21 15:37:35,,,,,,2019-08-21 15:30:34,,2019-08-21 15:30:35,2019-08-21 15:30:34
2928,,,2019-08-21 16:38:00,,,,,,,,,2019-08-21 16:10:53,,2019-08-21 16:07:26,
2929,,,,2019-08-21 17:35:56,,,,,,,,2019-08-21 17:12:31,,2019-08-21 17:12:31,2019-08-21 17:12:31
2930,,,,2019-08-21 18:38:11,,,,,,,,2019-08-21 18:20:47,,2019-08-21 18:20:48,2019-08-21 18:20:47
2931,2019-08-21 19:37:56,,,2019-08-21 19:47:13,,,,,,,,2019-08-21 19:26:24,,2019-08-21 19:26:24,2019-08-21 19:26:24
2932,2019-08-21 20:29:42,,,2019-08-21 20:40:06,,,,,,,,2019-08-21 20:25:46,,2019-08-21 20:25:46,2019-08-21 20:25:46
2933,2019-08-21 21:33:23,,,2019-08-21 21:41:01,,,,,,,,2019-08-21 21:33:23,,2019-08-21 21:33:23,2019-08-21 21:33:23
2934,,,2019-08-21 22:25:12,,,2019-08-21 22:25:12,,,,,,2019-08-21 22:11:31,,2019-08-21 22:08:45,
2935,,,,2019-08-21 23:05:33,,,,,,,,2019-08-21 22:59:13,,2019-08-21 22:59:14,2019-08-21 22:59:13
2936,2019-08-21 23:54:24,,,2019-08-21 23:58:11,,,,,,,,2019-08-21 23:48:58,,2019-08-21 23:48:58,2019-08-21 23:48:58
2937,,,,2019-08-22 01:01:01,,,,,,,,2019-08-22 00:57:12,,2019-08-22 00:57:12,2019-08-22 00:57:12
2938,,,,2019-08-22 01:35:06,,,,,,,,2019-08-22 01:28:15,,2019-08-22 01:28:15,2019-08-22 01:28:15
2939,,,,,,,,,,2019-08-22 02:05:52,,2019-08-22 02:01:20,,2019-08-22 02:01:20,2019-08-22 02:01:20
2940,,,,,,,,,,,,2019-08-22 02:33:11,,2019-08-22 02:33:11,2019-08-22 02:33:11
2941,,,,2019-08-22 03:04:06,,,,,,,,2019-08-22 02:57:22,,2019-08-22 02:57:22,2019-08-22 02:57:22
2942,,,,2019-08-22 08:17:17,,,,,,,,2019-08-22 08:03:33,,2019-08-22 08:03:34,2019-08-22 08:03:33
2943,,,,2019-08-22 09:05:07,,,,,,,,2019-08-22 08:57:25,,2019-08-22 08:57:25,2019-08-22 08:57:25
2944,,,,2019-08-22 09:54:21,,,,,,,,2019-08-22 09:44:05,,2019-08-22 09:44:05,2019-08-22 09:44:05
2945,,,,2019-08-22 10:48:10,,,,,,,,2019-08-22 10:38:55,,2019-08-22 10:38:55,2019-08-22 10:38:55
2946,2019-08-22 11:13:33,,2019-08-22 11:13:33,,,,,,,,,2019-08-22 11:06:02,,2019-08-22 11:06:02,2019-08-22 11:08:53
2947,2019-08-22 11:51:27,,,2019-08-22 11:51:27,,,,,,,,2019-08-22 11:44:51,,2019-08-22 11:44:51,2019-08-22 11:44:51
2948,,,,2019-08-22 12:32:48,,,,,,,,2019-08-22 12:25:23,,2019-08-22 12:25:23,2019-08-22 12:25:23
2949,,,,2019-08-22 14:17:09,,,,,,,,2019-08-22 14:01:23,,2019-08-22 14:01:23,2019-08-22 14:01:23
2950,,,,2019-08-22 15:02:55,,,,,,,,2019-08-22 14:55:30,,2019-08-22 14:55:30,2019-08-22 14:55:30
2951,2019-08-22 15:43:56,,,2019-08-22 16:10:01,,,,,,,,2019-08-22 15:41:15,,2019-08-22 15:41:15,
2952,,,,2019-08-22 16:28:38,,,,,,,,,,,
2953,,,,2019-08-22 17:07:01,,,,,,,,,,,
2954,,,2019-08-22 17:37:00,2019-08-22 17:37:00,,,,,,,,2019-08-22 17:27:59,,2019-08-22 17:27:59,2019-08-22 17:27:59
2955,,,2019-08-22 18:50:00,,,,,,,,,,,2019-08-22 18:43:15,
2956,,,2019-08-22 18:20:27,2019-08-22 18:20:27,,,,,,,,,,2019-08-22 18:14:52,2019-08-22 18:14:52
2957,,,,2019-08-22 19:30:52,,,,,,,,2019-08-22 19:17:20,,2019-08-22 19:20:02,2019-08-22 19:17:20
2958,,,2019-08-22 20:07:30,2019-08-22 20:07:30,,,,,,,,2019-08-22 20:04:22,,2019-08-22 20:04:22,2019-08-22 20:04:22
2959,,,2019-08-22 20:41:39,,,,,,,,,2019-08-22 20:35:41,,2019-08-22 20:35:41,2019-08-22 20:35:41
2960,,,,2019-08-22 21:42:23,,,,,,,,2019-08-22 21:06:30,,2019-08-22 21:06:30,2019-08-22 21:06:30
2961,,,,2019-08-22 22:14:24,,,,,,,,2019-08-22 22:07:03,,2019-08-22 22:07:03,2019-08-22 22:07:03
2962,,,2019-08-22 22:54:26,2019-08-22 22:54:26,,,,,,,,2019-08-22 22:45:41,,2019-08-22 22:45:41,2019-08-22 22:45:41
2963,,,2019-08-22 23:51:19,,,,,,,,,2019-08-22 23:29:08,,2019-08-22 23:29:08,2019-08-22 23:29:08
2964,,,,2019-08-23 02:06:29,,,,,,,,2019-08-23 00:59:11,,2019-08-23 00:59:11,2019-08-23 00:59:11
2965,,,,2019-08-23 02:41:20,,,,,,,,2019-08-23 00:36:42,,2019-08-23 00:36:42,2019-08-23 00:36:42
2966,,,2019-08-23 03:20:55,2019-08-23 03:20:55,,,,,,,,,,,
2967,,,2019-08-23 04:01:22,,,,,,,,,2019-08-23 03:58:02,,2019-08-23 03:58:02,2019-08-23 03:58:02
2968,,,2019-08-23 04:35:20,2019-08-23 04:35:20,,,,,,,,2019-08-23 04:31:10,,2019-08-23 04:31:10,2019-08-23 04:31:10
2969,2019-08-23 05:41:49,,,2019-08-23 05:44:53,,,,,,,,2019-08-23 05:37:46,,2019-08-23 05:37:46,2019-08-23 05:37:46
2970,2019-08-23 06:50:00,,2019-08-23 06:52:26,2019-08-23 07:06:30,,,,,,,,2019-08-23 06:45:50,,2019-08-23 06:45:50,2019-08-23 06:45:50
2971,,,2019-08-23 08:01:50,2019-08-23 08:01:50,,,,,,,,,,,
2972,,,2019-08-23 08:33:28,2019-08-23 08:33:28,,,,,,,,2019-08-23 08:27:40,,2019-08-23 08:27:40,2019-08-23 08:27:40
2973,,,,2019-08-23 09:05:52,,,,,,,,2019-08-23 09:01:00,,2019-08-23 09:01:00,2019-08-23 09:01:00
2974,,,2019-08-23 09:33:03,2019-08-23 09:44:19,,,,,,,,2019-08-23 09:26:07,,2019-08-23 09:26:07,2019-08-23 09:26:06
2975,,,2019-08-23 10:37:37,2019-08-23 10:37:37,,,,,,,,2019-08-23 10:32:05,,2019-08-23 10:32:05,2019-08-23 10:32:05
2976,,,2019-08-23 11:54:33,2019-08-23 11:54:33,,,,,,,,2019-08-23 11:48:50,,2019-08-23 11:48:50,2019-08-23 11:48:50
2977,,,,,,,,,,2019-08-23 12:32:59,,2019-08-23 12:27:12,,2019-08-23 12:27:12,2019-08-23 12:27:12
2978,,,,,,,,,,2019-08-23 13:14:59,,2019-08-23 13:10:14,,2019-08-23 13:10:14,2019-08-23 13:10:14
2979,,,,,,,,,,2019-08-23 13:44:49,,2019-08-23 13:41:16,,2019-08-23 13:41:16,2019-08-23 13:41:16
2980,,,2019-08-23 14:16:39,,,,,,,,,2019-08-23 14:12:34,,2019-08-23 14:12:34,2019-08-23 14:12:34
2981,,,,,,,,,,2019-08-23 15:00:17,,2019-08-23 14:54:28,,2019-08-23 14:54:28,2019-08-23 14:54:28
2982,,,,2019-08-23 15:37:36,,,,,,,,2019-08-23 15:27:23,,2019-08-23 15:27:24,2019-08-23 15:27:23
2983,,,,2019-08-23 16:09:05,,,,,,,,,,2019-08-23 15:59:28,
2984,,,,2019-08-23 17:32:54,,,,,,,,2019-08-23 17:14:15,,2019-08-23 17:14:15,2019-08-23 17:14:15
2985,,,2019-08-23 19:34:06,,,,,,,,,2019-08-23 19:05:13,,2019-08-23 19:05:13,2019-08-23 19:05:13
2986,,,,2019-08-23 19:59:41,,,,,,,,,,,
2987,,,2019-08-23 20:38:38,,,,,,,,,2019-08-23 20:32:26,,2019-08-23 20:32:26,2019-08-23 20:32:26
2988,,,2019-08-23 21:28:02,,,,,,,,,2019-08-23 21:15:18,,2019-08-23 21:15:18,2019-08-23 21:15:18
2989,,,2019-08-23 22:25:43,2019-08-23 22:25:43,,,,,,,,2019-08-23 22:12:42,,2019-08-23 22:12:42,2019-08-23 22:12:42
2990,,,2019-08-23 22:59:22,2019-08-23 22:59:22,,,,,,,,2019-08-23 22:51:25,,2019-08-23 22:51:25,2019-08-23 22:51:25
2991,,,2019-08-23 23:44:40,2019-08-23 23:44:40,,,,,,,,2019-08-23 23:30:35,,2019-08-23 23:30:35,2019-08-23 23:30:34
2992,,,,2019-08-24 00:28:58,,,,,,,,2019-08-24 00:21:24,,2019-08-24 00:21:24,2019-08-24 00:21:24
2993,,,,2019-08-24 01:33:46,,,,,,,,2019-08-24 01:11:21,,2019-08-24 01:11:22,2019-08-24 01:11:21
2994,,,2019-08-24 02:36:40,2019-08-24 02:36:40,,,,,,,,2019-08-24 02:19:59,,2019-08-24 02:19:59,2019-08-24 02:19:59
2995,,,2019-08-24 03:43:54,,,,,,,2019-08-24 03:43:54,,2019-08-24 03:35:17,,2019-08-24 03:35:17,2019-08-24 03:35:17
2996,,,,2019-08-24 04:27:51,,,,,,,,2019-08-24 04:21:41,,2019-08-24 04:21:41,2019-08-24 04:21:41
2997,,,,2019-08-24 05:02:19,,,,,,,,2019-08-24 04:57:24,,2019-08-24 04:57:24,2019-08-24 04:57:23
2998,,,,,,,,,,2019-08-24 05:28:45,,2019-08-24 05:22:50,,2019-08-24 05:22:50,2019-08-24 05:22:50
2999,,,2019-08-24 06:26:31,2019-08-24 06:26:31,,,,,,,,2019-08-24 06:17:40,,2019-08-24 06:17:40,2019-08-24 06:17:40
